2018-11-16 22:04:29,"b""People in #LateLateShow #latelate audience tonight thinking can we just hang on for a fortnight? We'll stay in our\xe2\x80\xa6 https://t.co/MzdLnR0TW3""",Twitter Web Client,
2018-11-16 20:57:25,b'14 sleeps 14 sleeps \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c till the late late toy show. I would love to go @RTELateLateShow @RTEOne @RyanTubridyShow\xe2\x80\xa6 https://t.co/9CPs92XGcr',Twitter for Android,
2018-11-16 19:47:03,"b""Here's how to get your hands on a pair of Late Late Toy Show tickets #tickets #latelatetoyshow #tv #family #fun\xe2\x80\xa6 https://t.co/mwvm207BmE""",Twitter for Android,
2018-11-26 23:11:10,b'The countdown is on to the one show that we all watch that brings us back to our childhood \xf0\x9f\x98\x80 \n\nThere will be Toy Sh\xe2\x80\xa6 https://t.co/qNkUMky7M1',Twitter for iPhone,
2018-11-26 21:24:55,"b'Day 87 of running 5k a day for 91 days complete. Only 4 days remaining (thankfully), legs and back are getting sore\xe2\x80\xa6 https://t.co/TCMpa01gmC'",Twitter for Android,
2018-11-26 20:30:10,"b""RT @RTEOne: \xf0\x9f\x8e\x84WIN\xf0\x9f\x8e\x81\n \nIt's Toy Show week and to celebrate, @renaultireland want to make your Christmas shopping a little bit easier by kindly\xe2\x80\xa6""",Twitter for Android,
2018-11-26 20:29:43,"b""RT @RTEOne: \xf0\x9f\x8e\x84WIN\xf0\x9f\x8e\x81\n \nIt's Toy Show week and to celebrate, @renaultireland want to make your Christmas shopping a little bit easier by kindly\xe2\x80\xa6""",Twitter for Android,
2018-11-26 20:29:14,"b""RT @RTEOne: Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memorable moment\xe2\x80\xa6""",Twitter for Android,
2018-11-26 20:07:35,b'RT @ItsOrna: Does anyone know how we can watch the Toy Show in Scotland? #LateLateToyShow #RTE',Twitter Web Client,
2018-11-26 20:05:09,b'Does anyone know how we can watch the Toy Show in Scotland? #LateLateToyShow #RTE',Twitter for iPhone,
2018-11-26 19:52:31,"b""RT @RTEOne: \xf0\x9f\x8e\x84WIN\xf0\x9f\x8e\x81\n \nIt's Toy Show week and to celebrate, @renaultireland want to make your Christmas shopping a little bit easier by kindly\xe2\x80\xa6""",Twitter for Android,
2018-11-26 19:50:10,"b""Hey @RTEplayer @RTEOne @RTELateLateShow , I know you're streaming the #LateLateToyShow live on Friday, but when / w\xe2\x80\xa6 https://t.co/jOfNUkYkv4""",Twitter Web Client,
2018-11-26 19:38:15,"b""\xf0\x9f\x8e\x84WIN\xf0\x9f\x8e\x81\n \nIt's Toy Show week and to celebrate, @renaultireland want to make your Christmas shopping a little bit easi\xe2\x80\xa6 https://t.co/7s8kLS6OR7""",Twitter Web Client,
2018-11-26 19:28:51,"b""RT @RTEOne: Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memorable moment\xe2\x80\xa6""",Twitter for iPhone,
2018-11-26 19:26:05,"b""Still living in hope I'll get ticket to #LateLateToyshow""",Twitter for Android,South Dublin
2018-11-26 19:00:39,"b""RT @RTEOne: Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memorable moment\xe2\x80\xa6""",Twitter Lite,
2018-11-26 19:00:09,"b""RT @RTEOne: Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memorable moment\xe2\x80\xa6""",Twitter for Android,
2018-11-26 18:50:13,"b""RT @RTEOne: Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memorable moment\xe2\x80\xa6""",Twitter for Android,
2018-11-26 18:42:41,"b""RT @RTEOne: Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memorable moment\xe2\x80\xa6""",Twitter for iPhone,
2018-11-26 18:33:50,"b""RT @RTEOne: Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memorable moment\xe2\x80\xa6""",Twitter for iPhone,
2018-11-26 18:33:24,"b""Four more sleeps till #LateLateToyShow 2018!\nIt's Ryan's 10th Toy Show, so we've been looking back at some his memo\xe2\x80\xa6 https://t.co/Uk0AsZdKrN""",Twitter Ads,
2018-11-26 17:29:32,b'\xf0\x9f\x8e\x81 Have you entered yet?! \xf0\x9f\x8e\x81 Win a Late Late Toy Show Survival Hamper! Like and share the post below and tag a friend\xe2\x80\xa6 https://t.co/WR7oAnmzoR',Facebook,
2018-11-26 16:52:21,b'#latelatetoyshow this friday',Twitter Web Client,
2018-11-26 16:37:47,b'Toy Show Treat bags instore now!\xf0\x9f\x8e\x84\xf0\x9f\x8e\x89 #latelatetoyshow #christmas #praline https://t.co/KDM9yaZdis',Twitter for Android,
2018-11-26 14:35:38,b'#latelatetoyshow this coming Friday at 9:35 p.m. bring it on @RyanTubridyShow https://t.co/0K5I88505p',Twitter for Android,
2018-11-26 14:28:52,"b'When you realise that @RTELateLateShow toy show is on Friday night, and the return of @christmasfm commencing on We\xe2\x80\xa6 https://t.co/J0e7V6Hs98'",Twitter for Android,
2018-11-26 14:27:08,b'RT @RTEOne: Four more sleeps!! \xf0\x9f\xa5\x81\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc #LateLateToyshow https://t.co/o1FyHnlnHD',Twitter for Android,
2018-11-26 14:26:37,b'Four more sleeps!! \xf0\x9f\xa5\x81\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc #LateLateToyshow https://t.co/o1FyHnlnHD',Twitter for iPhone,
